5	0.008015608787536621
10	0.003813505172729492
15	0.00539548397064209
20	0.012145304679870605
25	0.01010880470275879
30	0.013859105110168458
35	0.01649329662322998
40	0.02513279914855957
45	0.025081300735473634
50	0.031289100646972656
55	0.036482501029968264
60	0.04192891120910645
65	0.055638885498046874
70	0.05910999774932861
75	0.06854569911956787
80	0.07653539180755616
85	0.08776202201843261
90	0.09755032062530518
95	0.11123759746551513
100	0.1283107042312622
105	0.17321500778198243
110	0.16002399921417237
115	0.17973849773406983
120	0.19701042175292968
125	0.20350799560546876
130	0.2188403367996216
135	0.23774631023406984
140	0.2593400955200195
145	0.27482659816741944
150	0.29811930656433105
155	0.31749088764190675
160	0.33909220695495607
165	0.35506720542907716
170	0.3773606777191162
175	0.40133090019226075
180	0.4296962976455688
185	0.4556144952774048
190	0.48045687675476073
195	0.5049317121505738
200	0.5271286964416504
205	0.5615840673446655
210	0.5761286020278931
215	0.6058439016342163
220	0.6400995016098022
225	0.670661187171936
230	0.6908516168594361
235	0.7289774179458618
240	0.7663288831710815
245	0.792587399482727
250	0.8227417945861817
255	0.8700526714324951
260	0.9069072961807251
265	0.9379912853240967
270	0.9753233909606933
275	1.0124895095825195
280	1.0525037050247192
285	1.1043137788772583
290	1.1320021867752075
295	1.1679679870605468
300	1.2362798929214478
305	1.6021480798721313
310	1.623274803161621
315	1.6965876817703247
320	1.7446900844573974
325	1.8147645950317384
330	1.8310117244720459
335	1.8562911033630372
340	1.9302093029022216
345	1.965116596221924
350	2.04419481754303
355	2.0881490230560305
360	2.1926161289215087
365	2.2173838138580324
370	2.2617246866226197
375	2.3199432134628295
380	2.373340892791748
385	2.4707503795623778
390	2.522417593002319
395	2.5892155885696413
400	2.6521003007888795
405	2.707896614074707
410	2.7752959966659545
415	2.8445373296737673
420	2.9666681051254273
425	2.992010402679443
430	3.1422325134277345
